,simulation_id,scenario,strategy,netlogo_seed,num_of_samples,num_of_robots,num_of_passengers,num_of_staff,fall_length,fall_chance,robot_persuasion_factor,max_netlogo_ticks,room_type,enable_video,param_seed,evacuation_ticks,evacuation_time,robot_actions,robot_responses,robot_contacts,success
946,passenger-support@num-of-passengers=800$num-of-staff=10_16,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-1029802839,30,1,800,10,500,0.05,1,2000,8,False,8967,273.0,10.94,[],[],0,True
947,passenger-support@num-of-passengers=800$num-of-staff=10_17,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-1944440313,30,1,800,10,500,0.05,1,2000,8,False,8967,298.0,11.4,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",3,True
948,passenger-support@num-of-passengers=800$num-of-staff=10_18,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,38196769,30,1,800,10,500,0.05,1,2000,8,False,8967,317.0,8.23,[],[],0,True
949,passenger-support@num-of-passengers=800$num-of-staff=10_19,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,478676962,30,1,800,10,500,0.05,1,2000,8,False,8967,324.0,10.6,"['ask-help', 'ask-help', 'ask-help']","['false', 'false', 'true']",2,True
950,passenger-support@num-of-passengers=800$num-of-staff=10_20,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-809200056,30,1,800,10,500,0.05,1,2000,8,False,8967,416.0,9.09,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
951,passenger-support@num-of-passengers=800$num-of-staff=10_21,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-552940440,30,1,800,10,500,0.05,1,2000,8,False,8967,471.0,10.1,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
952,passenger-support@num-of-passengers=800$num-of-staff=10_22,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-960060870,30,1,800,10,500,0.05,1,2000,8,False,8967,273.0,10.34,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'true', 'false', 'true']",3,True
953,passenger-support@num-of-passengers=800$num-of-staff=10_23,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,157337563,30,1,800,10,500,0.05,1,2000,8,False,8967,367.0,9.8,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
954,passenger-support@num-of-passengers=800$num-of-staff=10_24,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-1289318606,30,1,800,10,500,0.05,1,2000,8,False,8967,315.0,9.29,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
955,passenger-support@num-of-passengers=800$num-of-staff=10_25,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,2135858950,30,1,800,10,500,0.05,1,2000,8,False,8967,380.0,9.06,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'true', 'true']",3,True
956,passenger-support@num-of-passengers=800$num-of-staff=10_26,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-631686426,30,1,800,10,500,0.05,1,2000,8,False,8967,519.0,12.07,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
957,passenger-support@num-of-passengers=800$num-of-staff=10_27,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-344006783,30,1,800,10,500,0.05,1,2000,8,False,8967,317.0,7.61,[],[],0,True
958,passenger-support@num-of-passengers=800$num-of-staff=10_28,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,-1823242460,30,1,800,10,500,0.05,1,2000,8,False,8967,373.0,10.86,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",3,True
959,passenger-support@num-of-passengers=800$num-of-staff=10_29,passenger-support@num-of-passengers=800$num-of-staff=10,AlwaysAskHelpStrategy,1617739310,30,1,800,10,500,0.05,1,2000,8,False,8967,320.0,7.52,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'true']",2,True
960,passenger-support@num-of-passengers=1200$num-of-staff=0_0,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-1207807381,30,1,1200,0,500,0.05,1,2000,8,False,8967,334.0,27.83,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'true']",3,True
961,passenger-support@num-of-passengers=1200$num-of-staff=0_1,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-792368376,30,1,1200,0,500,0.05,1,2000,8,False,8967,255.0,21.78,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",3,True
962,passenger-support@num-of-passengers=1200$num-of-staff=0_2,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-20676663,30,1,1200,0,500,0.05,1,2000,8,False,8967,323.0,39.19,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",4,True
963,passenger-support@num-of-passengers=1200$num-of-staff=0_3,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-66166063,30,1,1200,0,500,0.05,1,2000,8,False,8967,384.0,29.5,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",3,True
964,passenger-support@num-of-passengers=1200$num-of-staff=0_4,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,429628137,30,1,1200,0,500,0.05,1,2000,8,False,8967,370.0,21.59,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'true']",4,True
965,passenger-support@num-of-passengers=1200$num-of-staff=0_5,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-799265193,30,1,1200,0,500,0.05,1,2000,8,False,8967,610.0,33.44,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'true', 'false', 'true', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",5,True
966,passenger-support@num-of-passengers=1200$num-of-staff=0_6,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,1783571257,30,1,1200,0,500,0.05,1,2000,8,False,8967,318.0,50.61,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'true']",2,True
967,passenger-support@num-of-passengers=1200$num-of-staff=0_7,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-1506790944,30,1,1200,0,500,0.05,1,2000,8,False,8967,336.0,23.64,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
968,passenger-support@num-of-passengers=1200$num-of-staff=0_8,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-809848072,30,1,1200,0,500,0.05,1,2000,8,False,8967,255.0,19.85,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'true']",3,True
969,passenger-support@num-of-passengers=1200$num-of-staff=0_9,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-614455004,30,1,1200,0,500,0.05,1,2000,8,False,8967,635.0,40.55,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']",4,True
970,passenger-support@num-of-passengers=1200$num-of-staff=0_10,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,1828517127,30,1,1200,0,500,0.05,1,2000,8,False,8967,425.0,20.76,"['ask-help', 'ask-help']","['false', 'true']",2,True
971,passenger-support@num-of-passengers=1200$num-of-staff=0_11,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,1656258876,30,1,1200,0,500,0.05,1,2000,8,False,8967,266.0,16.94,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",3,True
972,passenger-support@num-of-passengers=1200$num-of-staff=0_12,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,1398172709,30,1,1200,0,500,0.05,1,2000,8,False,8967,295.0,29.52,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",3,True
973,passenger-support@num-of-passengers=1200$num-of-staff=0_13,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-1714437294,30,1,1200,0,500,0.05,1,2000,8,False,8967,593.0,25.17,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",5,True
974,passenger-support@num-of-passengers=1200$num-of-staff=0_14,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-1413363835,30,1,1200,0,500,0.05,1,2000,8,False,8967,368.0,20.47,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'true', 'true']",3,True
975,passenger-support@num-of-passengers=1200$num-of-staff=0_15,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,1153484291,30,1,1200,0,500,0.05,1,2000,8,False,8967,426.0,21.07,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",4,True
976,passenger-support@num-of-passengers=1200$num-of-staff=0_16,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-1029802839,30,1,1200,0,500,0.05,1,2000,8,False,8967,538.0,22.97,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",3,True
977,passenger-support@num-of-passengers=1200$num-of-staff=0_17,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-1944440313,30,1,1200,0,500,0.05,1,2000,8,False,8967,261.0,18.66,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'true', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",4,True
978,passenger-support@num-of-passengers=1200$num-of-staff=0_18,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,38196769,30,1,1200,0,500,0.05,1,2000,8,False,8967,758.0,40.0,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'true']",4,True
979,passenger-support@num-of-passengers=1200$num-of-staff=0_19,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,478676962,30,1,1200,0,500,0.05,1,2000,8,False,8967,377.0,25.46,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'true', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",4,True
980,passenger-support@num-of-passengers=1200$num-of-staff=0_20,passenger-support@num-of-passengers=1200$num-of-staff=0,AlwaysAskHelpStrategy,-809200056,30,1,1200,0,500,0.05,1,2000,8,False,8967,314.0,27.23,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'true']",6,True
